command,mean,stddev,median,user,system,min,max,parameter_num_count
counto=$((2**5)) java NameGenerator,0.05420749208,0.012936042678944147,0.05420749208,0.07771518,0.0175743,0.04506032858,0.06335465558,5
counto=$((2**5)) rust/target/debug/name-generator,0.00706497558,0.0010157192931947293,0.00706497558,0.00573718,0.0013299,0.0063467535799999995,0.00778319758,5
counto=$((2**5)) ./name-generator.py,0.07370691207999999,0.0048082787359141795,0.07370691207999999,0.04736168,0.027486299999999998,0.07030694558,0.07710687858,5
counto=$((2**6)) ./name-generator_cpp,0.0032396610799999997,0.0005432977171500906,0.0032396610799999997,0.0022746800000000003,0.0010244,0.0028554915799999998,0.0036238305799999996,6
counto=$((2**6)) ./name-generator_cpp_O2,0.0024776790799999997,0.000824367005817494,0.0024776790799999997,0.00106559,0.0019333999999999998,0.0018947635799999997,0.0030605945799999997,6
counto=$((2**6)) ./name-generator_cpp_O1,0.00224375458,0.00019445012218561358,0.00224375458,0,0.0030172999999999997,0.0021062575799999997,0.00238125158,6
counto=$((2**6)) ./name-generator_go,0.0028408350800000004,0.0007268923360309286,0.0028408350800000004,0.0018855900000000001,0.0016379,0.00232684458,0.0033548255800000004,6
counto=$((2**6)) ./name-generator_pascal,0.00577987858,0.0011230566883652846,0.00577987858,0.00208309,0.0039993,0.00498575758,0.00657399958,6
counto=$((2**6)) ./name-generator.js,0.026953109080000003,0.001618658638910781,0.026953109080000003,0.02321468,0.007113899999999999,0.025808544580000002,0.028097673580000003,6
counto=$((2**6)) ./name-generator.ts,0.07044641358,0.016697145769395735,0.07044641358,0.07369518,0.0146973,0.058639748580000005,0.08225307858,6
counto=$((2**6)) java -jar ./name-generator.jar,0.07847687358,0.005450330986124788,0.07847687358,0.13640818,0.0233948,0.07462290758,0.08233083958,6
counto=$((2**6)) ./name-generator.pl,0.016713201580000003,0.0012706312878124782,0.016713201580000003,0.008925679999999998,0.0075469,0.015814729580000002,0.01761167358,6
counto=$((2**6)) ./name-generator_d,0.004521729580000001,0.00021772949163583702,0.004521729580000001,0.0033426800000000002,0.0012044,0.004367771580000001,0.004675687580000001,6
counto=$((2**6)) ./name-generator.r,0.17038147158,0.013643326943932778,0.17038147158,0.12618868,0.0423298,0.16073418258,0.18002876058,6
counto=$((2**6)) ./name-generator.php,0.012687003080000002,0.001113399731054621,0.012687003080000002,0.00810118,0.0044138,0.01189971058,0.013474295580000002,6
counto=$((2**6)) ./name-generator.rb,0.06539418158,0.0007576309749158891,0.06539418158,0.05298068,0.012292299999999999,0.06485845558,0.06592990758,6
counto=$((2**6)) ./name-generator.lua,0.01721555958,0.002146916194825031,0.01721555958,0.01118268,0.0058557999999999995,0.015697460580000003,0.01873365858,6
counto=$((2**6)) java NameGenerator,0.05086490608000001,0.0029538374621370924,0.05086490608000001,0.06879268,0.0256803,0.048776227580000005,0.052953584580000004,6
counto=$((2**6)) rust/target/debug/name-generator,0.008044641080000001,0.0007722603071118569,0.008044641080000001,0.00498468,0.0028664,0.007498570580000001,0.00859071158,6
counto=$((2**6)) ./name-generator.py,0.07109756108,0.0022940757225916705,0.07109756108,0.054348179999999996,0.018007799999999997,0.06947540458,0.07271971758,6
counto=$((2**7)) ./name-generator_cpp,0.00280404608,0.000670712702265657,0.00280404608,0,0.0035522999999999996,0.00232978058,0.0032783115799999997,7
counto=$((2**7)) ./name-generator_cpp_O2,0.0034331675800000003,0.0003182235073780691,0.0034331675800000003,0.00169459,0.0019798999999999997,0.0032081495800000003,0.0036581855800000003,7
counto=$((2**7)) ./name-generator_cpp_O1,0.0020711200799999998,0.0001527824408906337,0.0020711200799999998,0.00107759,0.0014739,0.00196308658,0.00217915358,7
counto=$((2**7)) ./name-generator_go,0.0035313120799999997,0.0006464094421962753,0.0035313120799999997,0.0016155899999999999,0.0020083999999999996,0.00307423158,0.00398839258,7
counto=$((2**7)) ./name-generator_pascal,0.0061855430800000005,0.0003574714692678284,0.0061855430800000005,0.0014605900000000001,0.0050742999999999995,0.0059327725800000005,0.0064383135800000005,7
counto=$((2**7)) ./name-generator.js,0.03171668808,0.000907867831394252,0.03171668808,0.02237318,0.0129968,0.031074728580000002,0.032358647580000004,7
counto=$((2**7)) ./name-generator.ts,0.056806997080000005,0.00018675750751308168,0.056806997080000005,0.05599218,0.0180238,0.05667493958000001,0.05693905458,7
counto=$((2**7)) java -jar ./name-generator.jar,0.09296027158,0.022188551174226093,0.09296027158,0.14163218,0.0377568,0.07727059658,0.10864994658,7
counto=$((2**7)) ./name-generator.pl,0.019110164080000002,0.0057743803462730545,0.019110164080000002,0.012273179999999998,0.0066869,0.015027060580000001,0.023193267580000003,7
counto=$((2**7)) ./name-generator_d,0.00553720858,0.00009165376676383774,0.00553720858,0.00248168,0.0030147999999999998,0.0054723995800000005,0.00560201758,7
counto=$((2**7)) ./name-generator.r,0.17604588908000002,0.010055278338681665,0.17604588908000002,0.14540618,0.0284638,0.16893573358,0.18315604458,7
counto=$((2**7)) ./name-generator.php,0.01154891358,0.0008817140728785048,0.01154891358,0.00445568,0.0069888,0.01092544758,0.012172379580000002,7
counto=$((2**7)) ./name-generator.rb,0.07412400608,0.0016287405673969311,0.07412400608,0.06057318,0.0130683,0.07297231258,0.07527569958,7
counto=$((2**7)) ./name-generator.lua,0.016684373580000002,0.0010103070978915267,0.016684373580000002,0.01108968,0.0054933,0.015969978580000002,0.01739876858,7
counto=$((2**7)) java NameGenerator,0.05081412808000001,0.006143122390526218,0.05081412808000001,0.07815517999999999,0.0209393,0.04647028458,0.055157971580000006,7
counto=$((2**7)) rust/target/debug/name-generator,0.00564064058,0.00045602589110926676,0.00564064058,0.00406518,0.0015904,0.005318181579999999,0.005963099580000001,7
counto=$((2**7)) ./name-generator.py,0.07154235158,0.0031700615234357796,0.07154235158,0.05431218,0.0180233,0.06930077958,0.07378392358,7
counto=$((2**8)) ./name-generator_cpp,0.00333150608,0.00032486818980087935,0.00333150608,0,0.004046299999999999,0.0031017895799999996,0.00356122258,8
counto=$((2**8)) ./name-generator_cpp_O2,0.00255967908,0.000017148046550554873,0.00255967908,0.00136059,0.0016524,0.00254755358,0.00257180458,8
counto=$((2**8)) ./name-generator_cpp_O1,0.00257832408,0.0001658950290409571,0.00257832408,0.00133359,0.0016924,0.00246101858,0.00269562958,8
counto=$((2**8)) ./name-generator_go,0.00307386958,0.000017281689732199014,0.00307386958,0.00064759,0.0029317999999999996,0.0030616495800000003,0.00308608958,8
counto=$((2**8)) ./name-generator_pascal,0.0065280725800000005,0.0003912563241661401,0.0065280725800000005,0.00155959,0.0048598,0.006251412580000001,0.00680473258,8
counto=$((2**8)) ./name-generator.js,0.03362572358,0.004230498249472746,0.03362572358,0.02845968,0.007445299999999999,0.030634309580000005,0.03661713758,8
counto=$((2**8)) ./name-generator.ts,0.056712568080000005,0.001888620694259303,0.056712568080000005,0.05975518,0.014519299999999999,0.055377111580000006,0.05804802458,8
counto=$((2**8)) java -jar ./name-generator.jar,0.08885976007999999,0.0014011426935228639,0.08885976007999999,0.15981318,0.026001299999999998,0.08786900258,0.08985051758,8
counto=$((2**8)) ./name-generator.pl,0.01671383208,0.00032164661130579275,0.01671383208,0.013474179999999999,0.0029768,0.01648639358,0.01694127058,8
counto=$((2**8)) ./name-generator_d,0.00679489158,0.00007427591050939706,0.00679489158,0.005037679999999999,0.0018014,0.00674237058,0.00684741258,8
counto=$((2**8)) ./name-generator.r,0.23008819608000003,0.0542914797614875,0.23008819608000003,0.17811667999999997,0.0490723,0.19169832258,0.26847806958000003,8
counto=$((2**8)) ./name-generator.php,0.013969400580000003,0.0017564461733995723,0.013969400580000003,0.0056796799999999995,0.0077908,0.012727405580000002,0.015211395580000002,8
counto=$((2**8)) ./name-generator.rb,0.06213255008,0.004592322668085564,0.06213255008,0.043315179999999995,0.0183423,0.05888528758,0.06537981258,8
counto=$((2**8)) ./name-generator.lua,0.01813564258,0.00024087875343832164,0.01813564258,0.01581868,0.0020793,0.017965315580000002,0.01830596958,8
counto=$((2**8)) java NameGenerator,0.06117384108,0.00398448802212335,0.06117384108,0.09038267999999999,0.0271378,0.058356382580000005,0.06399129958,8
counto=$((2**8)) rust/target/debug/name-generator,0.007038011080000001,0.0023989622856586353,0.007038011080000001,0.0038421800000000006,0.0028793000000000004,0.00534168858,0.008734333580000002,8
counto=$((2**8)) ./name-generator.py,0.07121875757999999,0.0025853082570250663,0.07121875757999999,0.055277679999999996,0.0172513,0.06939066858,0.07304684657999999,8
counto=$((2**9)) ./name-generator_cpp,0.0040822235800000006,0.000049754861551410114,0.0040822235800000006,0.0042591799999999996,0,0.004047041580000001,0.0041174055800000005,9
counto=$((2**9)) ./name-generator_cpp_O2,0.00279093708,0.0008399643671969068,0.00279093708,0,0.0034248,0.00219699258,0.00338488158,9
counto=$((2**9)) ./name-generator_cpp_O1,0.00391998858,0.00037963148868343395,0.00391998858,0,0.004566299999999999,0.00365154858,0.00418842858,9
counto=$((2**9)) ./name-generator_go,0.00361507358,0.0008301150768417596,0.00361507358,0.00090459,0.0031742999999999997,0.0030280935799999998,0.00420205358,9
counto=$((2**9)) ./name-generator_pascal,0.00762458008,0.00033367166922665116,0.00762458008,0.00098959,0.006798799999999999,0.007388638580000001,0.00786052158,9
counto=$((2**9)) ./name-generator.js,0.041142948080000005,0.006549551812003058,0.041142948080000005,0.03045568,0.0153318,0.03651171558,0.045774180580000004,9
counto=$((2**9)) ./name-generator.ts,0.06515643307999999,0.005763974562881109,0.06515643307999999,0.06218268,0.018496799999999997,0.06108068758,0.06923217858,9
counto=$((2**9)) java -jar ./name-generator.jar,0.08888461358,0.002027051695918973,0.08888461358,0.15965668,0.025868299999999997,0.08745127158,0.09031795558,9
counto=$((2**9)) ./name-generator.pl,0.019574917080000004,0.0018587921018017317,0.019574917080000004,0.01473068,0.0044753,0.018260552580000002,0.020889281580000002,9
counto=$((2**9)) ./name-generator_d,0.00496626508,0.00014276415201478287,0.00496626508,0.00365768,0.0013954,0.00486531558,0.00506721458,9
counto=$((2**9)) ./name-generator.r,0.19812473208,0.009871774229468826,0.19812473208,0.16133118,0.0333088,0.19114433358,0.20510513058000002,9
counto=$((2**9)) ./name-generator.php,0.013912644580000001,0.0006475457627936428,0.013912644580000001,0.00759918,0.0060858,0.01345476058,0.014370528580000002,9
counto=$((2**9)) ./name-generator.rb,0.07429493258,0.016258791890961882,0.07429493258,0.06624518,0.007291799999999999,0.06279823058,0.08579163458,9
counto=$((2**9)) ./name-generator.lua,0.017661263580000003,0.0019976049411232423,0.017661263580000003,0.015520180000000001,0.0017289,0.016248743580000002,0.01907378358,9
counto=$((2**9)) java NameGenerator,0.05372699258000001,0.0015501505984155237,0.05372699258000001,0.09878668,0.014070299999999999,0.05263087058,0.054823114580000006,9
counto=$((2**9)) rust/target/debug/name-generator,0.006034064580000001,0.00047408539830077063,0.006034064580000001,0.00250568,0.0032513000000000004,0.0056988355800000005,0.006369293580000001,9
counto=$((2**9)) ./name-generator.py,0.07510823758,0.0020782476410904503,0.07510823758,0.05567868,0.0209408,0.07363869458,0.07657778058,9
counto=$((2**10)) ./name-generator_cpp,0.00339125908,0.00024861803715840844,0.00339125908,0.0017130899999999998,0.0021639,0.0032154595800000002,0.0035670585799999995,10
counto=$((2**10)) ./name-generator_cpp_O2,0.00339283558,0.0009920807134996628,0.00339283558,0,0.0041128,0.00269132858,0.00409434258,10
counto=$((2**10)) ./name-generator_cpp_O1,0.0022409850799999997,0.00008201660844304642,0.0022409850799999997,0.00245318,0,0.00218299058,0.00229897958,10
counto=$((2**10)) ./name-generator_go,0.0037756290799999996,0.0007438515850709063,0.0037756290799999996,0.00098709,0.0033688,0.00324964658,0.00430161158,10
counto=$((2**10)) ./name-generator_pascal,0.00650594608,0.0008711930310812296,0.00650594608,0.0013200900000000001,0.005472299999999999,0.00588991958,0.00712197258,10
counto=$((2**10)) ./name-generator.js,0.035218267580000004,0.0011220653246580604,0.035218267580000004,0.02445218,0.0152518,0.03442484758,0.03601168758,10
counto=$((2**10)) ./name-generator.ts,0.06084374958,0.002441933871858123,0.06084374958,0.06599068,0.0148928,0.05911704158,0.06257045758,10
counto=$((2**10)) java -jar ./name-generator.jar,0.09288230058,0.007967286059039678,0.09288230058,0.16958417999999997,0.0186138,0.08724857858,0.09851602258,10
counto=$((2**10)) ./name-generator.pl,0.01909859858,0.0027614881541983844,0.01909859858,0.01569568,0.0031118,0.017145931580000003,0.021051265580000002,10
counto=$((2**10)) ./name-generator_d,0.004653651579999999,0.000004334564568673553,0.004653651579999999,0.00483218,0,0.004650586579999999,0.004656716579999999,10
counto=$((2**10)) ./name-generator.r,0.17777840608,0.000024661763207435245,0.17777840608,0.14571517999999997,0.0313763,0.17776096758,0.17779584458,10
counto=$((2**10)) ./name-generator.php,0.013105832080000001,0.0005543837372655344,0.013105832080000001,0.006201679999999999,0.006738299999999999,0.01271382358,0.013497840580000002,10
counto=$((2**10)) ./name-generator.rb,0.07181900958,0.0011940063685759769,0.07181900958,0.053514679999999995,0.017025799999999997,0.07097471958,0.07266329958,10
counto=$((2**10)) ./name-generator.lua,0.018207036580000002,0.001332630410386917,0.018207036580000002,0.01652368,0.0017114,0.01726472458,0.019149348580000003,10
counto=$((2**10)) java NameGenerator,0.06570421958,0.0050292998096164426,0.06570421958,0.11412568,0.019095799999999996,0.06214796758,0.06926047158,10
counto=$((2**10)) rust/target/debug/name-generator,0.00557821958,0.0006222751806475977,0.00557821958,0.00265709,0.0033458999999999997,0.00513820458,0.00601823458,10
counto=$((2**10)) ./name-generator.py,0.08463084558,0.0026298715405890117,0.08463084558,0.05958668,0.0257643,0.08277124558,0.08649044558,10
counto=$((2**11)) ./name-generator_cpp,0.00462880408,0.00002419648694542143,0.00462880408,0.00099309,0.0039448,0.004611694580000001,0.004645913579999999,11
counto=$((2**11)) ./name-generator_cpp_O2,0.0047905405800000005,0.0007620914044916138,0.0047905405800000005,0.0033296800000000002,0.0012354,0.00425166058,0.005329420580000001,11
counto=$((2**11)) ./name-generator_cpp_O1,0.0056760720800000004,0.0010531542332975256,0.0056760720800000004,0.0042036800000000004,0.0013464,0.004931379580000001,0.00642076458,11
counto=$((2**11)) ./name-generator_go,0.00806160958,0.0018433863663600213,0.00806160958,0.00562268,0.0024953999999999996,0.00675813858,0.00936508058,11
counto=$((2**11)) ./name-generator_pascal,0.01022931608,0.00014189016803323634,0.01022931608,0.00843768,0.0017189,0.01012898458,0.01032964758,11
counto=$((2**11)) ./name-generator.js,0.03524761408,0.000019259467399177572,0.03524761408,0.03112818,0.011206299999999999,0.035233995580000003,0.03526123258,11
counto=$((2**11)) ./name-generator.ts,0.06691411558,0.00009906848847136147,0.06691411558,0.06575868,0.0226318,0.06684406358,0.06698416758,11
counto=$((2**11)) java -jar ./name-generator.jar,0.09047868508000001,0.0060984643546535995,0.09047868508000001,0.19109017999999997,0.0109118,0.08616641958,0.09479095058,11
counto=$((2**11)) ./name-generator.pl,0.01801835408,0.0045080892798834956,0.01801835408,0.01449668,0.0033028,0.014830653580000002,0.02120605458,11
